id	title	author	gender	year-birth	year-death	year-worldcat	year-ref	language	translation	downloads	subjects	shortauthor	shorttitle	worldcaturl	Western	Adventure	Love	War	Humour	Sea	Pulp fiction	SciFi & Fantasy	General fiction	Mystery & Detective stories	Juvenile	Translations
PG35266	A Search For A Secret: A Novel. Vol. 3	Henty, G. A. (George Alfred)		1832.0	1902.0	2005.0	1877	['en']		28	{'Mystery fiction', 'Inheritance and succession -- Fiction'}	Henty	Search+Secret	https://www.worldcat.org/search?q=Henty+Search+Secret&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	1	0	0
PG6953	By England's Aid; or, the Freeing of the Netherlands (1585-1604)	Henty, G. A. (George Alfred)		1832.0	1902.0	2005.0	1877	['en']		23	"{'Historical fiction', ""Netherlands -- History -- Eighty Years' War, 1568-1648 -- Juvenile fiction""}"	Henty	England+Freeing	https://www.worldcat.org/search?q=Henty+England+Freeing&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG8679	By England's Aid; Or, the Freeing of the Netherlands, 1585-1604	Henty, G. A. (George Alfred)		1832.0	1902.0	2005.0	1877	['en']		15	"{""Netherlands -- History -- Eighty Years' War, 1568-1648 -- Fiction"", 'Historical fiction'}"	Henty	England+Freeing	https://www.worldcat.org/search?q=Henty+England+Freeing&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG19070	Both Sides the Border: A Tale of Hotspur and Glendower	Henty, G. A. (George Alfred)		1832.0	1902.0	2009.0	1877	['en']		32	{'Historical fiction', 'Juvenile fiction', 'Welsh Borders (England and Wales) -- Fiction'}	Henty	Both+Sides	https://www.worldcat.org/search?q=Henty+Both+Sides&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG20641	Through Three Campaigns: A Story of Chitral, Tirah and Ashanti	Henty, G. A. (George Alfred)		1832.0	1902.0	2009.0	1877	['en']		38	{'Adventure stories', 'Ashanti War, 1900 -- Juvenile fiction', 'Ghana -- History -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'India -- History -- Tirah Campaign, 1897-1898 -- Juvenile fiction', 'Orphans -- Juvenile fiction', 'India -- History -- Chitral Campaign, 1895 -- Juvenile fiction', 'Youth and death -- Juvenile fiction', 'Patriotism -- Juvenile fiction'}	Henty	Through+Three	https://www.worldcat.org/search?q=Henty+Through+Three&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	1	0
PG53859	With the British Legion: A Story of the Carlist Wars	Henty, G. A. (George Alfred)		1832.0	1902.0	2002.0	1877	['en']		12	{'War -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Youth and death -- Juvenile fiction', 'Adventure stories', 'Spain -- History -- Carlist War, 1833-1840 -- Juvenile fiction'}	Henty	With+British	https://www.worldcat.org/search?q=Henty+With+British&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	1	0
PG7070	The Treasure of the Incas: A Story of Adventure in Peru	Henty, G. A. (George Alfred)		1832.0	1902.0	1953.0	1877	['en']		128	{'Brothers -- Juvenile fiction', 'Peru -- History -- 1829-1919 -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Youth -- Conduct of life -- Juvenile fiction', 'Incas -- Juvenile fiction', 'Conduct of life -- Fiction', 'Voyages and travels -- Juvenile fiction', 'Inca art -- Juvenile fiction', 'Treasure troves -- Juvenile fiction', 'Adventure stories'}	Henty	Treasure+Incas	https://www.worldcat.org/search?q=Henty+Treasure+Incas&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	1	0
PG18868	With Kitchener in the Soudan: A Story of Atbara and Omdurman	Henty, G. A. (George Alfred)		1832.0	1902.0	1936.0	1877	['en']		27	{'Courage -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Sudan -- Juvenile fiction', 'Kitchener, Horatio Herbert Kitchener, Earl, 1850-1916 -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Youth and death -- Juvenile fiction', 'Adventure stories'}	Henty	With+Kitchener	https://www.worldcat.org/search?q=Henty+With+Kitchener&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	1	0
PG29699	Hetty's Strange History	Jackson, Helen Hunt		1830.0	1885.0	1877.0	1877	['en']		9	{'Fiction'}	Helen+Jackson	Hetty+Strange	https://www.worldcat.org/search?q=Helen+Jackson+Hetty+Strange&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG9311	Hetty's Strange History	Jackson, Helen Hunt		1830.0	1885.0	1877.0	1877	['en']		29	{'Fiction'}	Helen+Jackson	Hetty+Strange	https://www.worldcat.org/search?q=Helen+Jackson+Hetty+Strange&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG37079	World's End: A Story in Three Books	Jefferies, Richard		1848.0	1887.0	1877.0	1877	['en']		24	{'England -- Fiction', 'Inheritance and succession -- Fiction', 'Murder -- Fiction'}	Richard+Jefferies	World+Story	https://www.worldcat.org/search?q=Richard+Jefferies+World+Story&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG24502	Owen Hartley; or, Ups and Downs: A Tale of Land and Sea	Kingston, William Henry Giles		1814.0	1880.0	1877.0	1877	['en']		20	{'Seafaring life -- Juvenile fiction', 'Adventure stories', 'Orphans -- Juvenile fiction'}	William+Kingston	Owen+Hartley	https://www.worldcat.org/search?q=William+Kingston+Owen+Hartley&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	1	0	0	0	0	0	0	0	0	1	0
PG46390	There She Blows! Or, The Log of the Arethusa	Macy, William Hussey		1826.0	1891.0	1877.0	1877	['en']		24	{'Whaling -- Fiction', 'Sea stories'}	William+Macy	There+Blows	https://www.worldcat.org/search?q=William+Macy+There+Blows&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	0	0	0	0
PG48648	Doctor Papa	May, Sophie		1833.0	1906.0	1877.0	1877	['en']		9	"{'Sisters -- Juvenile fiction', 'Fire -- Juvenile fiction', 'Pets -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Strawberries -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', ""Children's stories""}"	Sophie+May	Doctor+Papa	https://www.worldcat.org/search?q=Sophie+May+Doctor+Papa&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG23630	The Phantoms Of The Foot-Bridge: 1895	Murfree, Mary Noailles		1850.0	1922.0	1877.0	1877	['en']		7	{'Fiction'}	Mary+Murfree	Phantoms+Foot	https://www.worldcat.org/search?q=Mary+Murfree+Phantoms+Foot&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG65328	Mrs. Arthur; vol. 1 of 3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1877.0	1877	['en']		6	{'Fiction'}	Mrs+Oliphant	Arthur	https://www.worldcat.org/search?q=Mrs+Oliphant+Arthur&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG66376	Young Musgrave	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1877.0	1877	['en']		151	{'Fiction'}	Mrs+Oliphant	Young+Musgrave	https://www.worldcat.org/search?q=Mrs+Oliphant+Young+Musgrave&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG65330	Mrs. Arthur; vol. 3 of 3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1877.0	1877	['en']		3	{'Fiction'}	Mrs+Oliphant	Arthur	https://www.worldcat.org/search?q=Mrs+Oliphant+Arthur&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG65329	Mrs. Arthur; vol. 2 of 3	Oliphant, Mrs. (Margaret)		1828.0	1897.0	1877.0	1877	['en']		2	{'Fiction'}	Mrs+Oliphant	Arthur	https://www.worldcat.org/search?q=Mrs+Oliphant+Arthur&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG65012	Disappeared From Her Home: A Novel	Pirkis, Catherine Louisa		1839.0	1910.0	1877.0	1877	['en']		44	{'Missing persons -- Fiction', 'Detective and mystery stories'}	Catherine+Pirkis	Disappeared+From	https://www.worldcat.org/search?q=Catherine+Pirkis+Disappeared+From&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	1	0	0
PG66249	The Hunter Hercules, or, The Champion Rider of the Plains: A Romance of the Prairies	Rathborne, St. George		1854.0	1938.0	1877.0	1877	['en']		77	{'Racially mixed people -- Fiction', 'Comanche Indians -- Fiction', 'Bears -- Fiction', 'Dime novels', 'Texas -- Fiction', 'Hunters -- Fiction', 'Western stories', 'Mexicans -- Fiction', 'French -- Fiction', 'Horsemen and horsewomen -- Fiction'}	George+Rathborne	Hunter+Hercules	https://www.worldcat.org/search?q=George+Rathborne+Hunter+Hercules&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	1	0	0	0	0	0	1	0	0	0	0	0
PG6311	A Knight of the Nineteenth Century	Roe, Edward Payson		1838.0	1888.0	1877.0	1877	['en']		15	{'Fiction'}	Edward+Roe	Knight+Nineteenth	https://www.worldcat.org/search?q=Edward+Roe+Knight+Nineteenth&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG44497	The Wreck of the Grosvenor, Volume 1 of 3: An account of the mutiny of the crew and the loss of the ship when trying to make the Bermudas	Russell, William Clark		1844.0	1911.0	1877.0	1877	['en']		24	{'Mutiny -- Fiction', 'Sea stories', 'Shipwrecks -- Fiction'}	William+Russell	Wreck+Grosvenor	https://www.worldcat.org/search?q=William+Russell+Wreck+Grosvenor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	0	0	0	0
PG44498	The Wreck of the Grosvenor, Volume 2 of 3: An account of the mutiny of the crew and the loss of the ship when trying to make the Bermudas	Russell, William Clark		1844.0	1911.0	1877.0	1877	['en']		15	{'Mutiny -- Fiction', 'Sea stories', 'Shipwrecks -- Fiction'}	William+Russell	Wreck+Grosvenor	https://www.worldcat.org/search?q=William+Russell+Wreck+Grosvenor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	0	0	0	0
PG44499	The Wreck of the Grosvenor, Volume 3 of 3: An account of the mutiny of the crew and the loss of the ship when trying to make the Bermudas	Russell, William Clark		1844.0	1911.0	1877.0	1877	['en']		15	{'Mutiny -- Fiction', 'Sea stories', 'Shipwrecks -- Fiction'}	William+Russell	Wreck+Grosvenor	https://www.worldcat.org/search?q=William+Russell+Wreck+Grosvenor&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	0	0	0	0
PG34657	The Breaking of the Storm, Vol. I.	Spielhagen, Friedrich		1829.0	1911.0	1877.0	1877	['en']		8	{'Fiction'}	Friedrich+Spielhagen	Breaking+Storm	https://www.worldcat.org/search?q=Friedrich+Spielhagen+Breaking+Storm&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG34658	The Breaking of the Storm, Vol. II.	Spielhagen, Friedrich		1829.0	1911.0	1877.0	1877	['en']		6	{'Fiction'}	Friedrich+Spielhagen	Breaking+Storm	https://www.worldcat.org/search?q=Friedrich+Spielhagen+Breaking+Storm&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG34659	The Breaking of the Storm, Vol. III.	Spielhagen, Friedrich		1829.0	1911.0	1877.0	1877	['en']		8	{'Fiction'}	Friedrich+Spielhagen	Breaking+Storm	https://www.worldcat.org/search?q=Friedrich+Spielhagen+Breaking+Storm&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG37168	Norston's Rest	Stephens, Ann S. (Ann Sophia)		1810.0	1886.0	1877.0	1877	['en']		19	{'Social classes -- England -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Elopement -- Fiction', 'Triangles (Interpersonal relations) -- Fiction'}	Ann+Stephens	Norston+Rest	https://www.worldcat.org/search?q=Ann+Stephens+Norston+Rest&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG64047	Boys of Other Countries	Taylor, Bayard		1825.0	1878.0	1877.0	1877	['en']		7	"{'Boys -- Juvenile fiction', ""Children's stories""}"	Bayard+Taylor	Boys+Other	https://www.worldcat.org/search?q=Bayard+Taylor+Boys+Other&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG20112	Lill's Travels in Santa Claus Land: And Other Stories	Towne, Ellis				1877.0	1877	['en']		34	"{""Children's stories"", 'Santa Claus -- Juvenile fiction'}"	Ellis+Towne	Lill+Travels	https://www.worldcat.org/search?q=Ellis+Towne+Lill+Travels&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG5118	The American Senator	Trollope, Anthony		1815.0	1882.0	1877.0	1877	['en']		87	{'Americans -- Great Britain -- Fiction', 'Mate selection -- Fiction', 'Courtship -- Fiction', 'Political fiction', 'Legislators -- Fiction', 'Great Britain -- Social life and customs -- 19th century -- Fiction'}	Anthony+Trollope	American+Senator	https://www.worldcat.org/search?q=Anthony+Trollope+American+Senator&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG1842	Michael Strogoff; Or, The Courier of the Czar	Verne, Jules		1828.0	1905.0	1877.0	1877	['en']	1.0	141	{'Tatars -- Fiction', 'Historical fiction', 'Heroes -- Fiction', 'Russia -- History -- Alexander II, 1855-1881 -- Fiction'}	Jules+Verne	Michael+Strogoff	https://www.worldcat.org/search?q=Jules+Verne+Michael+Strogoff&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG35284	Riven Bonds.  Vol. II.: A Novel, in Two Volumes	Werner, E.		1838.0	1918.0	1877.0	1877	['en']		18	{'German fiction -- Translations into English'}	Werner	Riven+Bonds	https://www.worldcat.org/search?q=Werner+Riven+Bonds&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG35283	Riven Bonds. Vol. I.: A Novel, in Two Volumes	Werner, E.		1838.0	1918.0	1877.0	1877	['en']		11	{'German fiction -- Translations into English'}	Werner	Riven+Bonds	https://www.worldcat.org/search?q=Werner+Riven+Bonds&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG35007	Vineta, the Phantom City	Werner, E.		1838.0	1918.0	1877.0	1877	['en']		10	{'German fiction -- Translations into English'}	Werner	Vineta+Phantom	https://www.worldcat.org/search?q=Werner+Vineta+Phantom&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG3795	Under the Lilacs	Alcott, Louisa May		1832.0	1888.0	1878.0	1878	['en']		141	{'Runaway children -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Dogs -- Juvenile fiction', 'Circus -- Juvenile fiction', 'Girls -- Juvenile fiction'}	Louisa+Alcott	Under+Lilacs	https://www.worldcat.org/search?q=Louisa+Alcott+Under+Lilacs&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG26355	Tom, The Bootblack; or, The Road to Success	Alger, Horatio, Jr.		1832.0	1899.0	1878.0	1878	['en']		33	{'Boys -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}	Horatio+Alger	Bootblack+Road	https://www.worldcat.org/search?q=Horatio+Alger+Bootblack+Road&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG59486	Ely's Automatic Housemaid	Bellamy, Elizabeth W. (Elizabeth Whitfield)		1837.0	1900.0	2015.0	1878	['en']		7	{'Inventions -- Fiction', 'Housekeeping -- Fiction', 'Short stories', 'Robots -- Fiction', 'Science fiction'}	Elizabeth+Bellamy	Automatic+Housemaid	https://www.worldcat.org/search?q=Elizabeth+Bellamy+Automatic+Housemaid&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	1	0	0	0	0
PG57099	Miss Crespigny	Burnett, Frances Hodgson		1849.0	1924.0	1878.0	1878	['en']		22	{'Love stories', 'American fiction -- 19th century', 'Romance fiction, American'}	Frances+Burnett	Miss+Crespigny	https://www.worldcat.org/search?q=Frances+Burnett+Miss+Crespigny&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	1	0	0	0	0	0	0	0	0	0
PG2084	The Way of All Flesh	Butler, Samuel		1835.0	1902.0	1960.0	1878	['en']		196	{'Parent and adult child -- Fiction', 'Children of clergy -- Fiction', 'Autobiographical fiction', 'Bildungsromans', 'Young men -- Fiction', 'England -- Fiction', 'Conflict of generations -- Fiction', 'Middle class -- Fiction', 'Domestic fiction'}	Samuel+Butler	Flesh	https://www.worldcat.org/search?q=Samuel+Butler+Flesh&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG43150	The Constant Prince	Coleridge, Christabel R. (Christabel Rose)		1843.0	1921.0	1878.0	1878	['en']		5	"{""Children's stories"", 'Princes -- Juvenile fiction'}"	Christabel+Coleridge	Constant+Prince	https://www.worldcat.org/search?q=Christabel+Coleridge+Constant+Prince&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG35528	"The Secret of the Sands; Or, The ""Water Lily"" and her Crew"	Collingwood, Harry		1851.0	1922.0	1878.0	1878	['en']		5	{'Fiction', 'Sea stories'}	Harry+Collingwood	Secret+Sands	https://www.worldcat.org/search?q=Harry+Collingwood+Secret+Sands&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	1	0	0	1	0	0	0
PG20896	Carry's Rose; or, the Magic of Kindness. A Tale for the Young	Cupples, George, Mrs.		1839.0	1898.0	1996.0	1878	['en']		11	{'Brothers and sisters -- Juvenile fiction', 'Kindness -- Juvenile fiction'}	George+Cupples	Carry+Rose	https://www.worldcat.org/search?q=George+Cupples+Carry+Rose&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG2375	Tartarin De Tarascon	Daudet, Alphonse		1840.0	1897.0	1900.0	1878	['en']	1.0	37	{'Lion hunting -- Fiction', 'French literature -- 19th century', 'Adventure stories, French', 'French fiction -- Translations into English', 'Algeria -- Fiction'}	Alphonse+Daudet	Tartarin+Tarascon	https://www.worldcat.org/search?q=Alphonse+Daudet+Tartarin+Tarascon&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG27737	Le Petit Chose (Histoire d'un Enfant)	Daudet, Alphonse		1840.0	1897.0	1900.0	1878	['en']	1.0	34	{'Bildungsromans', 'French language -- Readers', 'Autobiographical fiction', 'French fiction -- 19th century'}	Alphonse+Daudet	Petit+Chose	https://www.worldcat.org/search?q=Alphonse+Daudet+Petit+Chose&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	1	0	0	0
PG1862	Tartarin of Tarascon	Daudet, Alphonse		1840.0	1897.0	1900.0	1878	['en']	1.0	33	{'Lion hunting -- Fiction', 'French literature -- 19th century', 'Adventure stories, French', 'French fiction -- Translations into English', 'Algeria -- Fiction'}	Alphonse+Daudet	Tartarin+Tarascon	https://www.worldcat.org/search?q=Alphonse+Daudet+Tartarin+Tarascon&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG34378	Hans Brinker; Or, The Silver Skates	Dodge, Mary Mapes		1830.0	1905.0	1961.0	1878	['en']		70	{'Netherlands -- History -- 19th century -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Skating -- Juvenile fiction'}	Mary+Dodge	Hans+Brinker	https://www.worldcat.org/search?q=Mary+Dodge+Hans+Brinker&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG764	Hans Brinker; Or, The Silver Skates	Dodge, Mary Mapes		1830.0	1905.0	1961.0	1878	['en']		190	{'Netherlands -- History -- 19th century -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Skating -- Juvenile fiction'}	Mary+Dodge	Hans+Brinker	https://www.worldcat.org/search?q=Mary+Dodge+Hans+Brinker&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	1	0
PG5496	Homo Sum — Volume 03	Ebers, Georg		1837.0	1898.0	1878.0	1878	['en']		3	{'Church history -- 4th century -- Fiction', 'German fiction -- Translations into English'}	Georg+Ebers	Homo	https://www.worldcat.org/search?q=Georg+Ebers+Homo&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG5516	Arachne — Complete	Ebers, Georg		1837.0	1898.0	1898.0	1878	['en']		24	{'Egypt -- History -- 332-30 B.C. -- Fiction', 'German fiction -- Translations into English'}	Georg+Ebers	Arachne+Complete	https://www.worldcat.org/search?q=Georg+Ebers+Arachne+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG5497	Homo Sum — Volume 04	Ebers, Georg		1837.0	1898.0	1878.0	1878	['en']		3	{'Church history -- 4th century -- Fiction', 'German fiction -- Translations into English'}	Georg+Ebers	Homo	https://www.worldcat.org/search?q=Georg+Ebers+Homo&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG5472	Joshua — Complete	Ebers, Georg		1837.0	1898.0	1983.0	1878	['en']		9	{'Palestine -- History -- Fiction', 'German fiction -- Translations into English'}	Georg+Ebers	Joshua+Complete	https://www.worldcat.org/search?q=Georg+Ebers+Joshua+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG5498	Homo Sum — Volume 05	Ebers, Georg		1837.0	1898.0	1878.0	1878	['en']		5	{'Church history -- 4th century -- Fiction', 'German fiction -- Translations into English'}	Georg+Ebers	Homo	https://www.worldcat.org/search?q=Georg+Ebers+Homo&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG5493	The Emperor — Complete	Ebers, Georg		1837.0	1898.0	2004.0	1878	['en']		97	{'Hadrian, Emperor of Rome, 76-138 -- Fiction', 'Egypt -- History -- 30 B.C.-640 A.D. -- Fiction', 'German fiction -- Translations into English'}	Georg+Ebers	Emperor+Complete	https://www.worldcat.org/search?q=Georg+Ebers+Emperor+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG5466	The Sisters — Complete	Ebers, Georg		1837.0	1898.0	2004.0	1878	['en']		23	{'Egypt -- History -- 332-30 B.C. -- Fiction', 'German fiction -- Translations into English'}	Georg+Ebers	Sisters+Complete	https://www.worldcat.org/search?q=Georg+Ebers+Sisters+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG5507	Serapis — Complete	Ebers, Georg		1837.0	1898.0		1878	['en']		173	{'Egypt -- History -- 30 B.C.-640 A.D. -- Fiction', 'German fiction -- Translations into English'}	Georg+Ebers	Serapis+Complete	https://www.worldcat.org/search?q=Georg+Ebers+Serapis+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG5499	Homo Sum — Complete	Ebers, Georg		1837.0	1898.0		1878	['en']		71	{'Church history -- 4th century -- Fiction', 'German fiction -- Translations into English'}	Georg+Ebers	Homo+Complete	https://www.worldcat.org/search?q=Georg+Ebers+Homo+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
PG5482	Cleopatra — Complete	Ebers, Georg		1837.0	1898.0		1878	['en']		75	{'Egypt -- History -- 332-30 B.C. -- Fiction', 'Queens -- Egypt -- Fiction', 'Biographical fiction', 'German fiction -- Translations into English', 'Cleopatra, Queen of Egypt, -30 B.C. -- Fiction'}	Georg+Ebers	Cleopatra+Complete	https://www.worldcat.org/search?q=Georg+Ebers+Cleopatra+Complete&fq=&dblist=638&qt=sort&se=yr&sd=asc&qt=sort_yr_asc	0	0	0	0	0	0	0	0	0	0	0	1
