,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,directspeech_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
PG50466,3.3461518760510565,4.094431533096241,4.625384883480827,98.15848201141345,7.022027035719865,22.39774212223968,6.272656470488734,1.0934579439252337,2.029368274749814,3.804818092428712,1.1021386430678466,15.207476635514018,535.0,0.16175024582104228,0.5607476635514018,30956,8967,8136,1316,535,1,585,191,657,284,150,33,67,35,1,14,17,9
PG50471,4.220025525745388,5.468085006841765,5.548542524503702,94.66818781639962,8.86930251211714,28.54761397773722,8.215289156577732,1.9753320683111955,3.954396359138173,3.9310727301537,1.1247028996989383,16.765464895635674,2635.0,0.10276840890055912,0.44857685009487663,173663,49686,44177,4540,2635,1,5205,2389,8737,1619,609,213,760,122,150,61,117,54
PG50475,6.394398362322793,8.476262606958258,5.902389771743408,90.14682992849049,11.200086039915291,34.35598054646276,8.883211190586607,2.6142608695652174,4.134972991475455,3.9100899100899102,1.1035933763206491,22.979478260869566,2875.0,0.09101504556050011,0.4420869565217391,258324,72910,66066,6013,2875,1,7516,3317,12532,1981,964,52,766,216,340,84,217,109
PG50476,8.58988114037314,10.556492135590815,8.498696923731785,74.4082203237063,12.988248759434947,40.40336334889548,11.088644787394506,4.003859060402685,4.017367413209447,4.351639846967086,1.2896162495254226,22.980536912751678,5960.0,0.08981922256943431,0.4332214765100671,596018,176631,136964,12302,5960,1,23863,12998,24960,5025,2175,500,1626,414,1390,147,304,135
PG50497,5.094864988970926,6.4490905717477425,6.817393549522087,88.24421307527494,9.603135811705931,32.22051561626868,9.05540066776262,2.5921554385327763,4.390394318671959,4.148402969801215,1.2016590824968973,16.68022516796804,5507.0,0.09699753968081169,0.3934991828581805,381064,110382,91858,8910,5507,1,14275,6731,20728,3080,816,153,1916,347,747,86,413,94
PG50499,3.084448797332051,4.106688738676247,6.308933790184426,93.51427339812064,8.070219929342045,29.07954720212313,8.467225560589279,2.024456154573706,4.193159761408794,4.196054109717282,1.2009572177494852,11.5465477638157,7401.0,0.10711945328590151,0.3002296986893663,358578,102629,85456,9154,7401,1,14983,7374,19594,3549,1318,190,2481,695,923,278,590,366
PG504,6.342939308828917,7.559145617691641,7.859079826137378,80.47042684033218,10.753827823323697,34.8149888268195,10.046415553866563,3.0301624129930396,4.163122286131389,4.314094558429973,1.2856378233719894,17.33952049497293,1293.0,0.19272970561998215,0.531322505800464,96722,28824,22420,4321,1293,1,3918,2140,4690,617,253,33,253,78,255,28,138,35
PG50505,4.252176895695698,5.254268467961779,7.084600719689721,87.87424999466614,8.412332094238309,29.313095031898477,8.585552983411104,2.1233022636484686,3.586448600659959,4.276869515646314,1.2492212472260114,13.080426098535286,3755.0,0.12189262373516298,0.507323568575233,210067,61358,49117,5987,3755,1,7973,3905,9138,1213,496,52,668,261,401,78,292,81
PG50515,7.142794915928473,9.097610847787251,6.963120065505397,83.88562300655882,11.881272186020453,38.419121336005986,9.980576500251399,3.5833333333333335,4.569842832968254,4.095389532560927,1.1836356372353176,22.476652298850574,2784.0,0.12319616460247702,0.4755747126436782,256269,74066,62575,7709,2784,1,9976,4522,13692,1967,782,126,648,220,436,75,120,78
PG5051,4.9722607857688566,5.609933138553512,7.11289221394162,84.31293828762549,9.314488533231648,31.86629781093866,9.247480112168265,2.500484496124031,3.7725430482400624,4.256940192465429,1.2805304929471701,13.979489664082687,6192.0,0.12368156560113677,0.32703488372093026,368485,110844,86561,10706,6192,1,15483,8056,16880,2747,1386,312,2360,448,986,168,367,157
PG5052,5.954164812560347,7.321519079803537,7.588898429268294,83.1680391251417,10.321521471095378,32.669205665091646,9.645548882255888,2.6590807675145025,3.590889181192443,4.268989547038328,1.254355400696864,17.289156626506024,2241.0,0.13315266485998192,0.15261044176706828,165402,48600,38745,5159,2241,1,5959,3299,6707,1553,582,114,905,247,344,94,225,55
PG50533,3.5985472837644927,4.984260729404831,6.078576157467154,95.10476366804119,8.081847579300499,27.598448136425812,7.979105277226234,1.8991489361702127,3.1731691608374852,4.0678965274519,1.146615438761145,14.508936170212767,2350.0,0.14095495072735806,0.5114893617021277,138699,39095,34096,4806,2350,1,4463,1942,5298,874,379,58,368,141,166,68,193,88
PG5054,6.111973135069107,7.080863581023806,7.912635056180594,79.88960937013898,10.591761724253288,34.892988212732725,10.082400793693214,3.025229741019215,3.8855129631102407,4.345861771641682,1.3075700439430298,16.083709273182958,5985.0,0.0964045667508129,0.3829573934837093,418337,125868,96261,9280,5985,1,18106,10007,18824,3957,1304,171,1641,468,1112,109,420,142
PG50557,2.426907613928382,3.6954126424262057,5.697546229623711,98.65741186113593,6.2820801514203515,24.36377149776864,6.722137804680425,1.4824268603966229,3.6912057135000254,4.083170922659204,1.137274499025536,11.787355193402709,5093.0,0.11073909349857579,0.341645395641076,245125,68274,60033,6648,5093,1,7550,2352,11811,1969,877,272,1170,372,186,114,503,81
PG50561,2.987025870314625,3.840023471975364,6.368471001892459,92.37576803632791,7.930574777045052,27.42875376634669,8.419673820591793,1.7784924623115579,3.6307758612703,4.2489247414600575,1.2267887523177796,10.515175879396985,4975.0,0.12308603979890276,0.6231155778894473,222274,64177,52313,6439,4975,1,8848,4871,10301,1337,500,145,1301,116,582,76,260,47
PG50566,3.454612405480706,4.5618990752221364,6.628740621981436,91.93127768303853,7.341276221828536,27.92754061558979,7.755476343760391,1.916891284815813,3.6272784230980264,4.228874671794682,1.2124551606819274,12.147798742138365,2226.0,0.16334455086720165,0.2830188679245283,114353,32786,27041,4417,2226,1,4267,1678,5180,806,319,101,793,143,119,46,208,39
PG50571,4.576438548066005,5.985427252081095,7.018781588755683,89.22037370762636,8.742653500714074,29.985612668692994,8.522975183931528,2.247621432148222,3.5630595177594837,4.213311285655229,1.208582058701943,15.141462193289934,3994.0,0.11636213311285655,0.2956935403104657,254800,73089,60475,7037,3994,1,8977,4061,10770,2059,1091,321,895,355,378,96,336,143
PG50585,5.232371073919392,6.456950711376422,8.06858587042025,82.82937499883265,9.366025363252731,31.811455182746,9.266241034226908,2.500606796116505,4.090031495434515,4.414048138172801,1.2954982685648326,14.193567961165048,1648.0,0.16437946218631097,0.3100728155339806,103249,30303,23391,3845,1648,1,4121,2157,5016,773,247,18,329,88,190,25,362,37
PG50590,3.9176483448103383,5.321608055985852,5.73870942331552,95.54389278552355,8.788780748227238,29.227120017939775,8.342719597846475,2.115214994487321,4.471404709193837,3.976990359665252,1.1230560376677607,16.03996692392503,3628.0,0.11063186293884145,0.4578280044101433,231433,65354,58193,6438,3628,1,7674,3452,13547,1661,465,237,483,364,295,76,274,98
PG50598,5.792240019358868,7.829395633033741,6.642777538082992,89.54520307401916,9.802565147561351,32.480278163961415,8.100176897371862,2.4792017987633503,3.6860172789648766,4.065920622784458,1.1438381872523806,20.217818999437885,3558.0,0.10002085215819838,0.4142776840921866,292482,82282,71935,7195,3558,1,8821,3085,12224,1851,834,278,574,314,247,56,395,107
PG50604,1.5269073818949117,2.427030824018047,4.266070953719893,104.44046849659071,7.031565995655772,24.280546690771132,7.59498443542111,1.4685508451094487,4.406923410345543,3.8537781662781665,1.0734265734265733,11.41147132169576,3609.0,0.09523115773115773,0.56968689387642,158714,44208,41184,3922,3609,1,5300,2540,10018,1585,615,96,890,133,248,66,202,44
PG50607,5.501649325988776,6.688952907003252,6.982781261596056,85.7873971081114,10.299364933701435,33.662557214767716,9.690930269828955,2.8328049038258296,4.261978555079658,4.171934859923878,1.2276034192300493,16.93827943352357,4731.0,0.08812628689087165,0.4013950538998098,334318,98374,80135,7062,4731,1,13402,7060,17366,2972,1287,365,1452,430,737,85,229,95
PG50613,3.9606958708794835,5.754113447506846,5.066776621891908,99.3569029066543,8.546062275574744,27.6277929915217,7.071822591623186,1.7021063189568706,3.4274077711356923,3.8231597355046723,1.0502213235695939,18.35406218655968,997.0,0.14148314115525437,0.4102306920762287,69960,19218,18299,2589,997,1,1697,551,2917,596,240,125,164,79,20,35,61,19
PG50622,5.4505383430194385,6.5614822851156305,8.251422096473863,81.06944678014621,9.599428216663322,31.24882470185949,9.472363135024192,2.4174830444611906,4.050195865413419,4.447910535609182,1.317619990368666,14.083647324792766,1327.0,0.18310235967681524,0.3617181612660136,83127,24625,18689,3422,1327,1,3208,1853,3967,609,159,16,252,67,157,22,242,22
PG50651,5.181105357025356,6.413740412112176,6.948240356482707,87.02151338010096,9.14263848759838,31.077703515888825,8.651703068351658,2.408126573175117,3.645786459496791,4.176921045682598,1.2201830824751343,16.340884573894282,2781.0,0.14587184226740604,0.4253865516001438,189816,55450,45444,6629,2781,1,6697,2961,8160,1343,427,77,461,225,280,106,214,105
PG50654,5.204174473358204,6.5462357025456654,6.341529413177394,89.48774567689674,9.988806201915034,32.03194113001823,9.183830302319976,2.5326251896813354,4.1716022889625215,4.04820166349675,1.1733045675192324,17.818411734951948,1977.0,0.1187441451159622,0.3884673748103187,142606,41332,35227,4183,1977,1,5007,2520,7335,1254,410,108,367,226,237,58,225,74
PG50658,3.5351738099369534,5.041228023408138,4.421521836746734,101.59169543106557,8.865352358324769,28.782288045692525,7.786544741049579,1.9482151835093011,3.952925268496325,3.7204382638010958,1.0293018682399213,17.895927601809955,1989.0,0.09726085124315213,0.6148818501759679,132429,36638,35595,3462,1989,1,3875,1519,6910,1052,469,181,265,157,80,60,121,42
PG50659,7.771579074099254,9.915089364923475,6.168057238163893,85.02246211145246,12.211827958920301,37.23600787890652,9.129707225246026,2.972375690607735,3.902791648263314,3.9325047642721023,1.1321733366476097,25.64598385040374,2353.0,0.08635346756152125,0.4883127921801955,237307,68321,60345,5211,2353,1,6994,2947,10054,2160,1060,137,525,167,290,39,166,63
PG50668,3.6781207837935774,4.517592447583738,6.541953896722919,90.46077360729353,8.089125010653712,28.281280096735703,8.416266010823325,1.9627604166666666,3.68130514489048,4.211604022841558,1.2289482655757267,12.221875,3840.0,0.13057189124691043,0.41901041666666666,197659,57677,46932,6128,3840,1,7537,3755,9140,1472,519,211,1053,210,408,78,216,98
PG5066,6.551088445653271,7.918079312313218,6.638500195628087,84.47530531211177,11.080111480474129,34.29592693327961,9.676497381408204,2.8330761316872426,3.2405784543836673,4.062657399012793,1.201269265639166,20.425925925925927,3888.0,0.09782663443134884,0.32690329218106995,322640,95400,79416,7769,3888,1,11015,5777,11203,2610,1282,240,1564,288,622,99,153,112
PG5067,3.8396574282856406,5.00121525924628,6.8926728459460875,90.33838130960332,7.750662885663172,28.241155722073565,8.024741273662276,1.9765574407460174,3.39548308801494,4.2525517171614995,1.2234181376763946,12.803393342831239,7721.0,0.08301046988012746,0.2583862194016319,420386,120941,98855,8206,7721,1,15261,6498,17282,3045,952,558,2064,555,671,230,683,104
PG50682,4.45343022970761,5.508988459859303,6.776793532772082,88.8164548489745,8.684399980196327,28.691194776631065,8.61621406866906,2.057906976744186,3.594151417814005,4.188794271337333,1.2220179343268176,14.41953488372093,4300.0,0.10078382039868396,0.5302325581395348,259722,75770,62004,6249,4300,1,8849,4521,11305,1811,801,219,827,298,402,95,181,110
PG50698,4.963020443446087,5.910948011012369,5.72059280610717,90.63740223209115,9.747445562921492,31.279871150613836,9.006829825774046,2.411731207289294,3.8274507476862416,3.9478481671983854,1.1636174230093106,17.493166287015946,1756.0,0.1484471645289407,0.357630979498861,121270,35744,30718,4560,1756,1,4235,2112,5758,792,379,142,607,144,232,48,61,34
PG50701,4.738512234923686,5.979511505938813,5.773511595640215,92.35726488641478,9.096902683258994,29.506969276056015,8.226704100500616,2.0981644054269752,4.1293727394888275,3.955833882663151,1.1425454049507877,17.55506783719074,2506.0,0.1230650330734435,0.514365522745411,174029,50264,43993,5414,2506,1,5258,2282,9079,1427,379,61,509,162,263,63,217,58
PG50702,2.4852361435025863,3.4467218312544006,5.857049991289632,96.07498907012842,6.124078613300705,22.92379943834549,6.876498078689786,1.3058365758754864,3.05699763341586,4.159363038571008,1.1823780547649425,10.572243839169909,3855.0,0.09647659240357248,0.32607003891050584,169519,48189,40756,3932,3855,1,5034,1931,6537,1360,521,84,779,279,181,51,433,134
PG50705,5.7881312926434845,7.165322385928398,7.752703273432093,83.13205985293665,9.89596249658308,34.232632836011966,9.366722974418963,2.9270234409553293,3.677319416715429,4.308919912612565,1.2630415090318112,16.60061919504644,4522.0,0.11413651622528907,0.4953560371517028,323462,94814,75068,8568,4522,1,13236,6110,13568,2732,1070,264,978,357,707,108,239,117
PG50713,5.126591844871779,6.292635402865315,7.612783493702086,84.51308614767396,8.98647352335625,30.978153766143713,8.849921600655257,2.393093525179856,3.7850516716763347,4.324010327022375,1.2693631669535284,14.713093525179856,3475.0,0.11637458926615553,0.15079136690647482,221078,64900,51128,5950,3475,1,8316,3964,9893,1834,691,174,1104,337,394,76,358,92
PG50723,4.920760881285492,6.383335704887401,7.496123670936601,86.82148683213924,9.268230674294594,31.692699234010774,9.032227356312577,2.5066358915175995,3.8943928827671597,4.2936369165272925,1.23646799452638,15.18061165608771,1733.0,0.15710050174851756,0.3473744950952106,112957,32529,26308,4133,1733,1,4344,2102,5234,833,314,6,185,129,166,22,228,37
PG50735,2.511747138491586,3.811120328011139,5.2507682966701665,100.47923544834819,8.129069309079075,28.004896660217348,8.319126192174412,1.953448275862069,4.473555197367231,3.962899842684845,1.099370739381227,13.151724137931035,580.0,0.27661248033560565,0.42931034482758623,30229,8386,7628,2110,580,1,1133,547,1846,205,75,27,186,29,48,16,42,10
PG50736,3.0577794828364766,3.796978345642952,6.411984390522715,91.37264502362436,7.779195729602361,26.854406059889225,8.318640591654098,1.7011096699812653,3.3904144787964006,4.269339602719863,1.2419861191277293,10.236777633664794,6939.0,0.09864429208959216,0.44977662487390113,303264,88222,71033,7007,6939,1,11804,6543,12968,3238,1358,303,1891,381,756,123,486,126
PG5073,5.9512202383430335,6.888017295182085,8.03035863008623,79.77664551180277,10.344724408923334,34.76757985827631,9.955073485104936,2.9815370048919045,3.8333110083940323,4.38034284541162,1.3174296858961199,15.373204986586712,6337.0,0.09737220283309382,0.43900899479248856,426733,128344,97420,9486,6337,1,18894,10218,18946,3677,1340,196,1681,452,1010,104,333,204
PG50753,5.90546922149591,6.928341925556531,9.548155272691709,74.50569276905455,10.384823775187009,35.50822532216157,10.098082495971516,2.84688995215311,4.535558523710044,4.722613458528952,1.4174491392801252,12.229665071770334,209.0,0.3904538341158059,0.4449760765550239,12071,3623,2556,998,209,1,595,351,636,79,29,10,53,13,33,12,24,4
PG50766,6.087577381291684,7.0354208261523965,8.374111720393415,78.22579461893635,10.356151996128663,34.98311383215224,9.995898669028247,3.0,4.052241932224892,4.445804897631473,1.3396226415094339,15.051359516616314,331.0,0.30148534725010034,0.3987915407854985,22149,6674,4982,1502,331,1,993,540,1043,157,65,11,115,22,93,4,23,16
PG5076,4.487471140940077,6.072576436380928,7.008494771350794,90.28485483296075,8.903913881984007,30.58549376259954,8.633896716910705,2.33860319666435,3.77115330731476,4.2063863192256,1.1931257271299966,15.380993745656706,5756.0,0.11068189262760779,0.42894371091035444,372404,105631,88533,9799,5756,1,13461,6090,16867,2178,853,74,1857,297,624,187,470,184
PG50774,3.951059408866783,4.760472961446606,7.115612353768583,87.34308731395343,8.02861120709076,28.245625682270422,8.432191095898059,1.9293756397134083,3.915144392651654,4.332360226468507,1.273619957537155,11.570112589559876,977.0,0.22452229299363058,0.40736949846468784,48973,14397,11304,2538,977,1,1885,961,2392,383,116,17,255,35,96,16,73,7
PG50783,5.466968625536428,6.8285681050782046,8.601453978995433,80.88932779088874,9.785224640002944,33.99868665385418,9.625143015131925,2.802711207939966,4.100226992088201,4.50833117946067,1.320168863616783,14.048656499636891,4131.0,0.11222538123546136,0.354877753570564,261641,76616,58035,6513,4131,1,11578,6044,12509,2150,1001,144,956,285,822,65,405,135
PG50792,4.208897464842973,5.66539713785243,6.137001313324198,93.56373038986096,9.405828699586282,31.08873843046274,8.9842199368129,2.4131805157593123,4.731546371070958,4.043547899129754,1.1457350821305903,16.10057306590258,3490.0,0.10766848783613034,0.5730659025787965,227211,64380,56191,6050,3490,1,8422,4166,13996,1533,703,51,651,268,501,83,192,115
PG50794,3.337672308409509,4.898456900995406,5.18134751702171,99.8037696902474,8.276774330970948,27.60227535800319,7.710529790701988,1.852,3.959483321533587,3.881085232791922,1.072017529988479,16.09709090909091,2750.0,0.1004585808841801,0.46,171804,47455,44267,4447,2750,1,5093,2034,8862,1485,654,139,582,180,151,61,163,67
